timestamp,vibration,temperature,score,status
2025-12-05 18:59:47,36.02,66.46,-0.05528472943131246,ANOMALY
2025-12-05 18:59:47,8.16,46.5,-0.017564045687082364,ANOMALY
2025-12-05 18:59:48,8.12,46.66,-0.020793044241537828,ANOMALY
2025-12-05 18:59:48,23.3,60.52,-0.05528472943131246,ANOMALY
2025-12-05 18:59:49,7.64,46.17,-0.013090174309369762,ANOMALY
2025-12-05 18:59:49,7.94,46.29,-0.007200333716512186,ANOMALY
2025-12-05 18:59:50,8.19,46.36,0.005450936549114993,WARNING
2025-12-05 18:59:50,7.93,46.21,0.010493183524658778,WARNING
2025-12-05 18:59:51,7.86,45.97,0.044840085413580866,WARNING
2025-12-05 18:59:51,8.18,45.91,0.0899096685690377,WARNING
2025-12-05 18:59:52,8.42,45.66,0.14714502329091095,NORMAL
2025-12-05 18:59:52,34.69,62.84,-0.05528472943131246,ANOMALY
2025-12-05 18:59:53,28.4,60.81,-0.05528472943131246,ANOMALY
2025-12-05 18:59:53,34.53,56.54,-0.05528472943131246,ANOMALY
2025-12-05 18:59:54,9.34,45.38,0.17916052551399164,NORMAL
2025-12-05 18:59:54,25.41,59.48,-0.05528472943131246,ANOMALY
2025-12-05 18:59:55,9.29,45.11,0.1970095221164685,NORMAL
2025-12-05 18:59:55,9.6,45.07,0.20420764597849833,NORMAL
2025-12-05 18:59:56,33.32,61.08,-0.05528472943131246,ANOMALY
2025-12-05 18:59:56,32.32,62.79,-0.05528472943131246,ANOMALY
2025-12-05 18:59:57,10.68,44.99,0.21544748261660623,NORMAL
2025-12-05 18:59:57,10.65,44.85,0.20857598459736165,NORMAL
2025-12-05 18:59:58,11.17,44.49,0.18851044964856178,NORMAL
2025-12-05 18:59:58,10.79,44.5,0.19391865195180752,NORMAL
2025-12-05 18:59:59,32.78,59.43,-0.05528472943131246,ANOMALY
2025-12-05 18:59:59,29.57,64.29,-0.05528472943131246,ANOMALY
2025-12-05 19:00:00,34.62,62.37,-0.05528472943131246,ANOMALY
2025-12-05 19:00:00,33.34,56.26,-0.05528472943131246,ANOMALY
2025-12-05 19:00:01,40.59,55.27,-0.05528472943131246,ANOMALY
2025-12-05 19:00:01,12.1,44.09,0.07598061608716467,WARNING
2025-12-05 19:00:02,11.81,43.74,0.00422266216037781,WARNING
2025-12-05 19:08:30,37.6,59.9,-0.05528472943131246,ANOMALY
2025-12-05 19:08:31,9.89,44.94,0.1982664404310231,NORMAL
2025-12-05 19:08:31,10.84,45.27,0.20940790071381182,NORMAL
2025-12-05 19:08:32,10.76,45.19,0.2158182991124329,NORMAL
2025-12-05 19:08:32,11.04,45.22,0.21653148634394048,NORMAL
2025-12-05 19:08:33,36.75,61.6,-0.05528472943131246,ANOMALY
2025-12-05 19:08:33,10.69,45.46,0.17846577070184966,NORMAL
2025-12-05 19:08:34,11.27,45.66,0.15092236340963072,NORMAL
2025-12-05 19:08:34,11.63,45.74,0.12878985922067854,NORMAL
2025-12-05 19:08:35,11.63,45.71,0.13685261869035925,NORMAL
2025-12-05 19:08:35,11.57,45.81,0.11354312104337383,NORMAL
2025-12-05 19:08:36,27.07,61.15,-0.05528472943131246,ANOMALY
2025-12-05 19:08:36,39.63,66.01,-0.05528472943131246,ANOMALY
2025-12-05 19:08:37,36.41,60.37,-0.05528472943131246,ANOMALY
2025-12-05 19:08:37,33.27,58.22,-0.05528472943131246,ANOMALY
2025-12-05 19:08:38,12.14,46.41,-0.01939461734577741,ANOMALY
2025-12-05 19:08:38,31.52,61.45,-0.05528472943131246,ANOMALY
2025-12-05 19:08:39,26.91,61.69,-0.05528472943131246,ANOMALY
2025-12-05 19:08:39,12.44,46.42,-0.03402317769406871,ANOMALY
2025-12-05 19:08:40,36.89,60.43,-0.05528472943131246,ANOMALY
2025-12-05 19:08:40,11.92,46.7,-0.023894184461642154,ANOMALY
2025-12-05 19:08:41,11.57,46.54,-0.021329542627573472,ANOMALY
2025-12-05 19:08:41,36.96,61.8,-0.05528472943131246,ANOMALY
2025-12-05 19:08:42,36.44,58.87,-0.05528472943131246,ANOMALY
2025-12-05 19:08:42,11.1,46.99,-0.01854529277061867,ANOMALY
2025-12-05 19:08:43,35.52,59.76,-0.05528472943131246,ANOMALY
2025-12-05 19:08:43,10.84,46.97,-0.021824603349599347,ANOMALY
2025-12-05 19:08:44,10.41,46.85,-0.0223568206179664,ANOMALY
2025-12-05 19:08:44,10.6,46.82,-0.025989356429811705,ANOMALY
2025-12-05 19:08:45,38.24,59.82,-0.05528472943131246,ANOMALY
2025-12-05 19:08:45,26.2,65.97,-0.05528472943131246,ANOMALY
2025-12-05 19:08:46,9.86,46.95,-0.025581080238291642,ANOMALY
2025-12-05 19:08:46,28.92,66.95,-0.05528472943131246,ANOMALY
2025-12-05 19:08:47,9.88,47.16,-0.025581080238291642,ANOMALY
2025-12-05 19:08:47,9.64,47.17,-0.01803446728212288,ANOMALY
2025-12-05 19:08:48,27.5,66.98,-0.05528472943131246,ANOMALY
2025-12-05 19:08:48,9.17,46.79,-0.020554134456747142,ANOMALY
2025-12-05 19:08:49,30.54,59.0,-0.05528472943131246,ANOMALY
2025-12-05 19:08:49,8.56,47.09,-0.021490982796269376,ANOMALY
2025-12-05 19:08:50,26.68,61.79,-0.05528472943131246,ANOMALY
2025-12-05 19:08:50,38.44,62.68,-0.05528472943131246,ANOMALY
2025-12-05 19:08:51,30.19,59.81,-0.05528472943131246,ANOMALY
2025-12-05 19:08:51,25.79,64.91,-0.05528472943131246,ANOMALY
2025-12-05 19:08:52,25.65,66.76,-0.05528472943131246,ANOMALY
2025-12-05 19:08:52,7.62,46.8,-0.060988161456674406,ANOMALY
2025-12-05 19:08:53,26.92,57.62,-0.05528472943131246,ANOMALY
2025-12-05 19:08:53,26.79,65.3,-0.05528472943131246,ANOMALY
2025-12-05 19:08:54,26.95,56.4,-0.05528472943131246,ANOMALY
2025-12-05 19:08:55,7.8,46.19,7.303296865268649e-05,WARNING
2025-12-05 19:08:55,36.7,62.35,-0.05528472943131246,ANOMALY
2025-12-05 19:08:55,33.58,56.2,-0.05528472943131246,ANOMALY
2025-12-05 19:08:56,8.33,46.28,0.012341334268860527,WARNING
2025-12-05 19:08:57,8.55,46.0,0.06462102145537552,WARNING
2025-12-05 19:08:57,8.45,46.06,0.053499211704959526,WARNING
2025-12-05 19:08:58,33.16,59.79,-0.05528472943131246,ANOMALY
2025-12-05 19:08:58,28.25,63.68,-0.05528472943131246,ANOMALY
2025-12-05 19:08:59,9.15,45.58,0.15825389080177,NORMAL
2025-12-05 19:08:59,9.15,45.47,0.16446207332042284,NORMAL
2025-12-05 19:09:00,9.08,45.67,0.13241649656263366,NORMAL
2025-12-05 19:09:00,9.6,45.33,0.1869863184290994,NORMAL
2025-12-05 19:09:01,27.29,55.28,-0.05528472943131246,ANOMALY
2025-12-05 19:09:01,28.02,56.1,-0.05528472943131246,ANOMALY
2025-12-05 19:09:02,9.68,45.03,0.20641511030640464,NORMAL
2025-12-05 19:09:02,27.8,65.04,-0.05528472943131246,ANOMALY
2025-12-05 19:09:03,10.72,45.07,0.21512111881725948,NORMAL
2025-12-05 19:09:03,30.32,62.87,-0.05528472943131246,ANOMALY
2025-12-05 19:09:04,26.83,56.53,-0.05528472943131246,ANOMALY
2025-12-05 19:09:04,28.74,54.7,-0.05528472943131246,ANOMALY
2025-12-05 19:09:05,11.37,44.66,0.19965540689057265,NORMAL
2025-12-05 19:09:05,10.78,44.44,0.1818728926000912,NORMAL
2025-12-05 19:09:06,11.63,44.1,0.10534146933330191,NORMAL
2025-12-05 19:09:06,11.28,44.17,0.1329839210055772,NORMAL
2025-12-05 19:09:07,30.91,58.27,-0.05528472943131246,ANOMALY
2025-12-05 19:09:07,11.83,44.09,0.09448702946519116,WARNING
2025-12-05 19:09:08,35.73,57.01,-0.05528472943131246,ANOMALY
2025-12-05 19:09:08,11.89,43.98,0.053730627239902184,WARNING
2025-12-05 19:09:09,12.41,43.89,-0.016957556088634917,ANOMALY
2025-12-05 19:09:09,12.09,43.61,-0.026039050363474536,ANOMALY
2025-12-05 19:09:10,12.29,43.56,-0.0453300585079226,ANOMALY
2025-12-05 19:09:10,40.29,53.7,-0.05528472943131246,ANOMALY
2025-12-05 19:09:11,11.84,43.43,-0.021390808898349656,ANOMALY
2025-12-05 19:09:11,30.08,56.37,-0.05528472943131246,ANOMALY
2025-12-05 19:09:12,42.09,53.51,-0.05528472943131246,ANOMALY
2025-12-05 19:09:12,12.27,43.2,-0.04931293500469647,ANOMALY
2025-12-05 19:09:13,27.94,63.29,-0.05528472943131246,ANOMALY
2025-12-05 19:09:13,11.69,43.3,-0.025246227999627724,ANOMALY
2025-12-05 19:09:14,10.97,43.05,-0.015531080502127148,ANOMALY
2025-12-05 19:09:14,11.62,43.24,-0.021099350091044244,ANOMALY
2025-12-05 19:09:15,34.95,63.01,-0.05528472943131246,ANOMALY
2025-12-05 19:09:15,37.47,62.2,-0.05528472943131246,ANOMALY
2025-12-05 19:09:16,11.25,43.07,-0.016912079598117802,ANOMALY
2025-12-05 19:09:16,10.18,42.99,-0.01374765614669382,ANOMALY
2025-12-05 19:09:17,39.79,62.94,-0.05528472943131246,ANOMALY
2025-12-05 19:09:17,10.12,43.13,-0.016527420947729632,ANOMALY
2025-12-05 19:09:18,36.01,61.98,-0.05528472943131246,ANOMALY
2025-12-05 19:09:18,34.15,62.93,-0.05528472943131246,ANOMALY
2025-12-05 19:09:19,9.72,43.21,-0.004084605896407134,ANOMALY
2025-12-05 19:09:19,32.61,63.2,-0.05528472943131246,ANOMALY
2025-12-05 19:09:20,38.69,54.89,-0.05528472943131246,ANOMALY
2025-12-05 19:09:20,9.36,43.04,-0.0013973169804226693,ANOMALY
2025-12-05 19:09:21,8.9,43.13,-0.01330857641333505,ANOMALY
2025-12-05 19:09:21,8.36,43.14,-0.01430108905035421,ANOMALY
2025-12-05 19:09:22,36.47,53.11,-0.05528472943131246,ANOMALY
2025-12-05 19:09:22,7.99,43.38,-0.017326465456544815,ANOMALY
2025-12-05 19:09:23,25.91,62.07,-0.05528472943131246,ANOMALY
2025-12-05 19:09:23,8.05,43.24,-0.020526956892345516,ANOMALY
2025-12-05 19:09:24,33.42,56.29,-0.05528472943131246,ANOMALY
2025-12-05 19:09:24,8.38,43.44,-0.010295403049202179,ANOMALY
2025-12-05 19:09:25,7.67,43.42,-0.05775735884083999,ANOMALY
2025-12-05 19:09:25,7.56,43.37,-0.06409499410298136,ANOMALY
2025-12-05 19:09:26,7.65,43.44,-0.06018831624910681,ANOMALY
2025-12-05 19:09:26,8.02,43.65,-0.014209398091720837,ANOMALY
2025-12-05 19:09:27,8.0,43.85,0.0238723373144748,WARNING
2025-12-05 19:09:27,8.02,43.91,0.03540879909306993,WARNING
2025-12-05 19:09:28,8.3,43.91,0.06014242439660278,WARNING
2025-12-05 19:09:28,8.51,44.02,0.08579367880463451,WARNING
2025-12-05 19:09:29,8.82,44.2,0.12061084578000769,NORMAL
2025-12-05 19:09:29,8.71,44.07,0.09152932434695382,WARNING
2025-12-05 19:09:30,8.96,44.45,0.17497750898128644,NORMAL
2025-12-06 00:02:33,38.19,54.89,-0.05528472943131246,ANOMALY
2025-12-06 00:02:34,38.28,59.09,-0.05528472943131246,ANOMALY
2025-12-06 00:02:34,38.47,58.34,-0.05528472943131246,ANOMALY
2025-12-06 00:02:35,38.0,65.46,-0.05528472943131246,ANOMALY
2025-12-06 00:02:35,10.57,45.58,0.16590752048027568,NORMAL
2025-12-06 00:02:36,29.3,64.69,-0.05528472943131246,ANOMALY
2025-12-06 00:02:36,31.47,56.49,-0.05528472943131246,ANOMALY
2025-12-06 00:02:37,11.79,45.75,0.12030348367746457,NORMAL
2025-12-06 00:02:37,31.65,57.68,-0.05528472943131246,ANOMALY
2025-12-06 00:02:38,37.66,64.89,-0.05528472943131246,ANOMALY
2025-12-06 00:02:38,40.6,65.12,-0.05528472943131246,ANOMALY
2025-12-06 00:02:39,11.89,45.99,0.07320351733725172,WARNING
2025-12-06 00:02:39,32.71,59.24,-0.05528472943131246,ANOMALY
2025-12-06 00:02:40,11.51,46.41,-0.0095665985272263,ANOMALY
2025-12-06 00:02:40,12.19,46.31,-0.008775901926747487,ANOMALY
2025-12-06 00:02:41,11.64,46.25,0.012528762447505892,WARNING
2025-12-06 00:02:41,28.63,61.29,-0.05528472943131246,ANOMALY
2025-12-06 00:02:42,26.53,62.61,-0.05528472943131246,ANOMALY
2025-12-06 00:02:42,12.05,46.37,-0.006569340543165381,ANOMALY
2025-12-06 00:02:43,29.63,63.64,-0.05528472943131246,ANOMALY
2025-12-06 00:02:43,11.44,46.64,-0.019613125678950682,ANOMALY
2025-12-06 00:02:44,41.46,65.7,-0.05528472943131246,ANOMALY
2025-12-06 00:02:44,11.51,46.74,-0.020157005339813683,ANOMALY
2025-12-06 00:02:45,11.81,46.89,-0.028619892925217383,ANOMALY
2025-12-06 00:02:45,32.2,64.85,-0.05528472943131246,ANOMALY
2025-12-06 00:02:46,37.26,61.74,-0.05528472943131246,ANOMALY
2025-12-06 00:02:46,30.9,58.77,-0.05528472943131246,ANOMALY
2025-12-06 00:02:47,37.28,62.98,-0.05528472943131246,ANOMALY
2025-12-06 00:02:47,37.95,59.96,-0.05528472943131246,ANOMALY
2025-12-06 00:02:48,10.69,46.99,-0.024174399784055,ANOMALY
2025-12-06 00:02:48,29.91,59.97,-0.05528472943131246,ANOMALY
2025-12-06 00:02:49,10.0,46.95,-0.024790339112441995,ANOMALY
2025-12-06 00:02:49,9.86,47.01,-0.025581080238291642,ANOMALY
2025-12-06 00:02:50,9.35,47.15,-0.017146052781493615,ANOMALY
2025-12-06 00:02:50,32.27,63.86,-0.05528472943131246,ANOMALY
2025-12-06 00:02:51,8.82,47.02,-0.02094802744496982,ANOMALY
2025-12-06 00:02:51,30.15,65.79,-0.05528472943131246,ANOMALY
2025-12-06 00:02:52,38.01,67.06,-0.05528472943131246,ANOMALY
2025-12-06 00:02:52,31.05,60.86,-0.05528472943131246,ANOMALY
2025-12-06 00:02:53,8.69,47.0,-0.021896807586100242,ANOMALY
2025-12-06 00:02:53,24.32,59.01,-0.05528472943131246,ANOMALY
2025-12-06 00:02:54,8.27,46.91,-0.01691135931864396,ANOMALY
2025-12-06 00:02:54,23.4,56.7,-0.05528472943131246,ANOMALY
2025-12-06 00:02:55,8.46,46.76,-0.02250898034679394,ANOMALY
2025-12-06 00:02:55,27.8,60.57,-0.05528472943131246,ANOMALY
2025-12-06 00:02:56,30.55,62.68,-0.05528472943131246,ANOMALY
2025-12-06 00:02:56,35.91,65.32,-0.05528472943131246,ANOMALY
2025-12-06 00:02:57,8.04,46.23,0.017860590644007357,WARNING
2025-12-06 00:02:57,8.46,46.26,0.008946283617352502,WARNING
2025-12-06 00:02:58,32.4,57.47,-0.05528472943131246,ANOMALY
2025-12-06 00:02:58,35.3,60.31,-0.05528472943131246,ANOMALY
2025-12-06 00:02:59,8.46,46.12,0.03698716495156218,WARNING
