vibration,temperature
10.318388376373463,45.37268378346575
10.637734642061096,45.22922503319734
10.818629125320655,45.16038668708933
10.329820587970385,45.75244306576012
10.561166658072375,44.87116308143033
10.252048242733927,44.971022222943645
10.467651678258072,44.49546614850678
10.396088994796408,45.90861109231221
10.278171128963365,45.27337127421797
10.12170941241027,45.72389576638138
10.346283742500823,44.28767151643534
10.153162954802484,45.70404002472577
10.381650632928684,44.65651905220274
10.297143968021162,45.613829491642036
10.00589664527803,45.04556040212251
10.04357005818024,45.23930865629698
9.63266513041524,44.4841676515314
10.285018340655425,44.356105022497886
10.017250219625934,44.493506261256954
10.089104708879027,44.53827208287669
9.841460184931881,45.67331890527663
10.0504179106896,44.57985719451971
9.948268408046744,44.3975809430823
9.965889232786246,44.15164514341502
9.566952733302717,46.236292063662695
9.574139653265938,44.624412123371634
9.894681529458031,44.78119842634761
9.640308918213718,45.357949865706686
9.66029263664714,44.82347403795442
9.816592242507786,44.53410091052864
9.816007595103281,44.84102548643428
9.671405406644597,45.31803185523671
9.433754376376024,44.748882344324755
9.206089193649555,44.681093275947845
9.346272269759682,45.24428069110834
9.536770760130324,45.44895654324843
9.389208966427342,45.030431484995795
9.415278400180837,44.07767522761382
9.282867762016094,45.02244429114836
9.232195505699005,45.02049099592517
9.4805154190311,45.36521215464389
8.763386047368332,44.92217162390853
9.178694964115822,44.91234317094524
9.186314993471587,44.715044678832875
9.041171029738413,45.172354223523335
8.840587520630114,44.68010333655201
9.156975600487092,44.84000742310391
9.29726444509009,45.89518924952901
8.720342087838524,45.36524871841626
9.16225718166366,44.96498408468722
8.84882869377229,44.66641964867314
8.612717147869965,45.06220260331891
9.121063792761767,44.77847463192607
8.876948504228661,44.67800311426922
8.898967654913655,45.554456831125876
8.566443024755591,44.790682323038524
8.816283469637371,45.26959327591964
8.757963887413036,44.95901130988413
8.867273365976382,45.45030468339093
8.592745720901156,45.610624146616345
8.436356995454672,44.469867023899994
8.54415500676841,45.18378561382214
8.690677698870429,45.03434686901672
8.799602034767405,44.56412827188007
8.57901134703069,45.29929179128258
8.534925197326887,45.8473969521682
8.74805475837462,45.81662036141457
8.660375913430657,44.6892922358855
8.47442467532402,44.83358354913483
8.413801647681575,45.29606237756362
8.013528352443172,45.43169688600258
8.287769030975145,45.64474681428143
8.375330988382077,43.78390418290012
8.26302999647001,45.43277644128735
8.32218697091768,45.39484653352527
8.175627683356737,44.50493218838881
8.580901024923163,44.14782131108015
8.593817998804624,44.87551184522938
8.29073515856765,44.94395152005287
8.238569490740648,44.01990278659704
8.443644373433141,45.468988283534884
8.787915220790804,45.59340644489772
8.6163001600101,44.81944522582022
8.2963199992411,45.247358635651
7.685184001885278,44.819838644125205
8.099941623489592,44.72745988853529
7.993754371879293,44.87369019951419
8.572260006624717,44.85834711799466
8.352824616058188,45.10404500864495
8.431801447983416,44.83100585453272
8.239740468515162,45.371135490381654
7.994329485857909,44.68196758621941
7.846273284987889,44.18910991911266
7.88451995605879,45.22585145134877
7.988455445397181,44.07680213367505
8.429662674386643,45.05168104534612
8.310792207796759,45.17416871479445
8.172607183263771,45.45856328248384
8.048583799443177,44.705642809274686
8.617694029767897,44.96826639229503
7.8581266271367065,46.16301009680166
7.693770058721241,45.0108903387815
7.715427071522297,45.88075152829646
7.966391020723762,45.11691270767072
8.088862663634048,44.88251247541341
7.796350728395652,45.46416815053514
8.044321519430039,44.93758340599703
8.336710643412065,44.62551009013791
8.050795747142573,43.775949137405256
7.978373268972064,44.904356757241715
7.892153619202702,44.96818353999786
8.117128131545828,44.93324803884118
8.20159228681254,44.771826817812126
7.826677043633545,44.13465451514758
7.961740147915816,46.28627861648237
7.88101788773091,44.60547599008348
7.996401789929662,44.042142261885566
8.314376508506832,44.42142735980551
8.221224243555028,44.46833898347989
7.7284662728915325,46.04548306938128
7.699653572866895,45.41568672461404
7.9445909986229655,45.86834981970198
8.145916151464133,45.94121535242321
8.197945883379807,45.131827031734645
8.242751321716606,45.53683594654734
8.318955044354512,44.50088070487059
8.140786594431837,45.194947759687345
7.831888529919736,45.15966559272674
8.578098575292533,45.5936440011401
7.9814797178406955,44.95007963252674
8.0880772494416,44.65587596951637
7.922495260932793,45.0786299516973
8.23238785710843,45.35024999639815
8.250709189870413,45.076785856084975
7.793592634805108,45.55153501943585
8.386964154055391,45.29949306377131
8.279436506858055,45.37478421503783
8.376402362446795,44.87855547814336
8.335070214779137,44.242084763374685
8.149685723680273,45.21081700952083
8.463005725954002,45.59411366558005
8.256250629984386,45.75855211758504
7.4976315138615455,45.217513740644804
8.624695156508379,45.3811636659957
8.489312481318324,44.44693200388572
8.402616592620367,44.9533213966092
7.958589382883825,44.47804016352192
8.02347645841456,44.98090984288658
8.535333145528378,46.0004183974835
8.500681380125515,44.908464885992835
8.405452239027612,45.4129322055521
8.791882446250689,44.358046588212474
8.65560074335146,44.99795112415113
8.697759949682244,44.22913899161878
8.769946221924918,44.699841075279494
8.126894408350298,44.75198483650483
8.935218620518022,45.297771348487025
8.365409185593807,45.31343352575933
8.585005593594701,45.02260516041174
8.934853570512974,45.450526688028965
8.91869558280301,45.641773613713774
8.794632734340787,45.230140657835
8.127853607626871,44.04657931103908
8.876862924577711,45.328284372362454
8.435307031483465,44.779464799799506
8.739726358639718,45.37408055239004
8.756801036618507,44.21702451679541
8.857489595512272,45.20269289028799
8.546199130807018,45.18703295743098
9.445688847105455,44.60078275691243
8.727979670340773,45.147145006201
9.032171192649294,45.1510479592074
9.141450117883982,45.2027844695242
8.97139045360942,45.39191230519556
9.134460314600354,45.364696541439045
8.960380127355537,45.18900633743291
8.788689733244908,44.70318400095803
9.39948177275836,46.085933652675095
8.925983110383815,44.16892395208001
8.88459389326484,44.13856704384332
9.18197840070024,45.20353105867243
9.037910999635304,44.52245146356998
9.165516548760671,44.85919353181262
9.284330026652748,44.27053131410827
8.96887331086017,46.05868295088152
9.545673942892657,44.798943935549424
9.28581005067386,45.40611020466347
9.804413825458932,44.840954808998276
9.118614906827206,44.24928694414812
9.422429947640202,45.09139716872289
9.606051991003344,44.69803792998202
9.480427806595552,45.22713033792744
9.29144471134064,45.39811760239944
9.956910773161853,44.34850249999456
9.74711310320538,45.02952879768188
9.466856588948785,44.896938814728344
9.967063328134751,44.44083943911274
9.876623947895473,44.71837956368294
9.830822456351378,43.831371290362135
9.455482370108754,45.37907400390257
10.044295275346782,45.00106974108064
9.96219582030628,44.62895203749252
10.125246761992964,44.935763513348746
9.887130460732697,45.06148578457781
9.891772995577332,44.49842275158028
10.081540789234305,44.98549314087567
10.006716323114478,45.65039798938683
9.944106017205714,45.75646557867088
10.102697948042161,44.86894535128493
10.427592118962554,44.712246223970986
10.178291436142336,45.10618557718171
10.335154500175594,45.21773065923452
10.117959842964027,44.94923258521191
10.678279446990675,44.70509421458871
10.62969843738831,45.016069249084644
10.426178871154772,45.33211999973569
10.379692212811102,45.67490635137401
10.539520933883061,44.84978197324652
10.331712211348483,44.869906057626906
10.42255673173712,45.21629674281572
10.649203661350896,44.909040624448956
10.545575532852551,44.74796732706017
10.602526904940305,44.70458019151611
10.353593508968686,44.26520826827912
10.818839708945507,44.06153743112722
10.702391545764936,45.85347204368487
10.733321358196163,45.12679492007271
10.531705506079751,45.294079450475024
10.714752619279384,45.617828696401595
10.82342457895888,45.68207692099735
10.942233833385655,45.180937795834
11.07143386599477,44.97591268669384
10.777495812538083,45.3352344780107
10.607465684556976,44.85267189299698
10.689633428066637,44.28670723083789
10.944516125876877,45.538794199344785
10.94513177122027,45.247627599036015
11.122668745655773,44.43777181190013
11.308303749176106,44.91771304099868
11.362362664616743,45.486432753274606
11.207534736353985,44.301137679178524
11.084371371648666,45.243535644740184
10.96686959870429,44.628658267985635
10.894009444987212,44.819284541510505
11.23112376335262,44.954726450447
11.129683501578553,44.500533269241274
11.400455072985649,44.65333425142233
11.160797642573707,44.19571534478731
11.119683290075514,45.093910909737126
11.31498273034306,45.161406823313584
11.069311459891402,43.85156582391063
11.642075948025084,44.15957344618025
11.735659314893567,44.642798101674416
11.516801362395272,44.35869087214188
11.269555067386145,45.33256208273648
11.547984867077426,45.9158685769219
11.666211523061287,44.504157265641744
11.747660116981034,44.844239116290495
11.285674713045688,44.719005321287646
11.53874117520535,45.00025387844066
11.135400309805666,45.010510653903836
11.820259494633902,44.29848288326675
11.42569164067595,44.94750687112384
11.689535946980756,45.24871262945722
11.697390520286161,45.52264212473627
11.601029121852449,44.5544516396839
11.60818245005687,44.5118861290901
11.836598070800912,45.134500415474896
11.757093678999889,44.19504075989469
11.657621021877036,44.98673143069721
11.744503279041988,45.0728921827464
11.672754382318564,43.52538650934781
11.622730463259034,44.76241025254258
11.905771202017727,45.009744893528584
11.86372920570429,44.96415224427228
11.754768887982072,44.74861487822018
11.867572219909897,45.38283948382841
11.78101479746962,44.582118258231546
11.618593767756039,44.95636081874544
11.970228719055704,44.6512926183068
12.004515454557719,45.76252804468095
11.686818026115844,45.12962528242292
11.776528085046792,44.95275921283433
11.952462503586654,45.13735525422456
11.747923095189817,44.0643152365527
12.152883393307752,45.2663653683692
11.971741853613112,45.08639822282833
11.948797615348232,45.21530554800517
11.793138474844687,45.601404864226915
12.182028189015545,44.78475942858986
11.897494614844364,45.41118715496617
11.911747725023826,44.194353702042044
12.44893056549417,44.84151947421507
11.90793029452961,44.73094068332588
12.479872397388531,44.9177666753165
12.005694013059594,45.65339647267435
11.742812678074495,45.88251066453554
12.190672349660302,43.8510934601074
11.941582833900192,45.817792498861444
11.928012500701533,45.74327632359946
12.1585355480005,45.279661635927525
12.092334692578337,44.48136515817022
11.951784760588579,44.91977979906831
11.720779963455165,45.432611183654195
12.202494185554658,45.04394900135285
11.846685428692743,45.146564689338526
11.989670892785075,45.637486982878166
12.130158790261701,45.91588116877285
12.176580648719245,44.21784771946396
11.774335911159826,45.094706607985124
12.000720882895301,45.429569379431435
12.013112955489614,44.35215590112349
12.11269562771983,45.34591743404289
11.79717119471118,45.20273042538082
12.355107245979246,44.70788228629317
11.761681675089246,44.97202650227405
11.9716863986529,44.40771268818432
12.331237099053043,45.95946849580801
12.164111987578831,45.06789996617527
11.916888188444393,44.13606678405194
11.937963951236986,45.5988398818207
11.740324812903648,45.66027254930241
12.259687444608707,44.75572643644967
11.980687811389766,45.40269420644435
11.810585086607848,45.42796356175466
11.757318852767442,45.1656087484612
11.885410793574598,44.51081241635148
11.894935161242687,45.250278676747776
11.944453222379451,44.72661959550962
11.563218076859805,44.80422571631732
11.464559352357531,45.3114855709136
11.925176535789353,45.006267493944875
12.087242655026428,45.039921907695835
11.709376789285534,44.367437907493
12.028027726002097,44.46664397667747
11.515421810491286,45.980053082918815
11.551520481082798,44.46580990874585
11.740559386731075,45.56842653564997
11.814970980293225,45.03946929745947
11.575771648511962,45.7769609753417
11.62403959432207,45.31067061582224
11.327786736538636,45.706520914931005
11.616468598390016,45.34265718267093
11.473811467420083,44.47144340733448
11.395362233663791,45.0141823851252
11.485664001696744,44.68093473692732
11.304204367673682,45.72663934084179
11.060291675084816,45.85664460129991
11.16647272528388,44.577878757777086
11.329283088117117,45.12114837436205
11.185013564020249,44.99106493913072
11.162002148382115,43.75701272999225
11.432984152241568,46.04787299608095
11.513148416749203,45.655089557161205
11.440857088193434,45.58693875635899
11.372408312970709,44.424575573388005
11.207750221930938,44.95371060489547
11.232707685808567,45.55382524829448
11.33248049640525,44.10567963561499
11.08363222830605,45.417399493791606
11.330007266743918,46.37103821913193
11.133048528799392,45.98591826850742
11.267204833563692,44.59023460413119
10.765011180173898,44.84375689544958
11.112524918519828,45.41676369687464
11.024376451814987,45.91009257964291
11.04693975833101,45.108557762482874
10.775719858811616,44.89440222660143
10.930328302428197,44.9524471408148
10.84583613415587,45.38950873860556
10.612991074179208,44.98438193031764
10.553964517402369,44.84980622814157
10.805991849744789,44.914860603183
10.694502517677192,44.06703867933448
10.463403628449065,45.05832298986046
11.076882813059267,44.125719263143026
10.958755881967848,44.293413788830776
10.445788882668936,44.45394175571696
10.438641032638817,44.13996826794878
9.943842548287574,45.0407396924206
10.241274061586735,44.534418639169864
10.43217989908053,45.78070857806122
10.494585327639674,44.445492781882116
10.29016893625377,44.552531560430374
10.41027054320743,44.24816485677826
10.32001434248005,44.845328989944896
10.056754161457754,45.59461200552416
10.326485020647457,44.46798012394135
10.225720633372676,44.803880516586815
10.15758744147866,44.26298445505718
10.252968170123516,45.513381976087594
10.037599248282696,44.36078951657093
10.320601331043887,44.322023340434896
9.469600067591513,43.965361180577595
9.947789790585809,44.130612872324214
9.83638017099669,46.18651129115449
9.927545940365453,44.095074852856385
10.189358976619017,44.63977532204533
9.783544784947287,45.232793704944534
9.684163917121191,44.66390996664864
9.56243751225573,45.210104334770094
10.199272149313312,45.024036418394765
9.817392079691087,45.24737280333479
9.85084369285441,46.04135310540837
9.140605902469092,45.24168539160699
9.502463548581648,45.43105842343386
9.657373022316241,44.82382530785618
9.44179564636836,44.88080435731693
9.53548940454863,44.64998116576453
9.689151517632117,45.629206493682794
9.479383415591627,44.52326980809773
9.186233453322947,44.76031514988658
9.41663780817536,45.226452125717486
9.309637210307443,45.647206568818746
9.742893230984572,44.44216255210683
8.885910920550657,45.5659312933466
9.42065639680275,45.32663974188643
9.100766630810144,44.64670828296761
9.212013100776382,44.04151587389132
9.43061066264117,45.57034593265406
9.294451756735587,45.30864599618614
9.058243970764366,44.57174022356246
9.12480735798914,44.1653419423166
9.13396692288669,45.63029731732522
9.222090099823983,44.701785070310066
9.465984203503782,45.73894508870048
8.69752235483532,45.90821385377764
9.014038593069685,44.97715132625961
9.019528937990465,44.08384813597424
8.65621582669686,45.096262696080686
8.930758961963795,44.535996879248465
8.616469600395014,45.14687247359302
8.58578745373136,45.30695837471549
8.928869806981593,45.78503899199681
8.820908094327056,45.14049638029842
9.03493161513502,44.36219265542376
8.833618236771372,45.445703549994874
8.623968395888046,45.085436132122176
8.56447501391007,44.82569149161002
8.461253545964516,44.92279175136063
8.708881529309915,44.95822498133114
8.708813318251787,45.06896069080972
8.674067573901448,45.06943242012674
8.910885125499332,44.899665085713856
8.253138036761918,45.006890180675356
8.844821938069183,44.70216604663584
8.435470553464981,44.947124731908964
8.330745572408683,45.63934784806315
8.335396039755253,44.50220743107116
8.64555227446028,45.38581230020201
8.33397977562134,44.45616110150181
8.432354003868056,45.25078822558112
8.285421851586605,44.174104630814114
8.1718975761127,44.579065546893716
8.306197095944714,44.56734466287609
8.128714145388932,44.74171398349143
8.317354811819206,45.053701436140905
8.267166223712882,44.788989601037315
8.404408986320004,44.85613923257696
8.291676451989828,45.04419560774803
8.141432999377637,45.13664458708897
8.104058119397484,44.84914996349992
7.973643440460318,44.49473715690129
7.961521916180953,44.02331890826447
8.222890760843507,45.29345217754682
8.06931958167404,44.24228494676714
8.198646992555988,44.937280886147455
7.965150768157557,45.069466626846115
8.427441623370177,44.61476012904673
8.143245488099208,44.868032462844155
7.930585896253082,44.6521179786462
8.088092840346668,44.976622521901554
8.215347152571875,45.402361916349776
7.949770670247003,45.41607237513236
7.783214785292043,45.3473272429617
8.047771832511916,45.34940234672757
7.966727079948724,45.15405202348155
7.900681496709199,45.236582988388285
8.028679400365776,44.52042967478651
8.459890340217697,45.2336067330479
8.184641010438481,44.41420615775151
8.21383564769091,44.75314259182294
8.097716662114856,45.10681857363027
7.9684460353109055,44.76297265227603
7.926661136634686,44.64487302342606
7.90366059343155,45.33892343313916
7.808305066893879,44.54404222981789
8.311586453735977,44.608516476201714
8.046004950905,45.82315383128878
7.792895305685795,45.68213142537391
8.183918983945482,44.88982726185273
8.298128015674378,44.782061545553276
7.792816871171735,45.21953398735152
7.890270250023043,46.29370053964457
7.977632307493815,44.41930004345677
8.03378142259679,45.88824487468472
8.217728561981737,45.35334530723391
8.150905033465929,44.34373450255812
7.683091770398305,44.38486052612933
7.958258035083274,45.4913268640555
8.048415832400522,44.77810002204908
7.8450232187448625,45.15751352280769
8.18587179079886,45.2502366763689
8.117079302048941,44.44947981874082
7.960519611026565,44.601185128245746
8.383167862381423,44.5986542729451
8.179641925221077,45.2399219918418
8.098632619740254,45.49957124405085
7.715359499855982,44.95078343985559
7.855888618347196,45.48910880762431
8.31921205054366,45.18379054196019
8.035788208629798,44.89131047105873
8.034531431693395,45.27004400823308
7.931618606750972,45.4507493662173
7.828137884781036,44.86278620150848
8.348572761525546,44.741663215805765
8.112489305748005,45.12145220491175
8.07037501469924,45.08558460225108
8.261927655500921,45.012016831498464
8.23071122973843,45.10394149763725
8.547683099972186,45.48366313893595
8.636950457306728,45.087557305647906
8.294864552882284,45.25084920559179
8.443047794946384,46.227977707030036
8.344391520537231,45.73519450438434
7.938101243635888,45.19046613743924
8.207385437317823,45.07080029379998
8.28097489200805,45.15205648208908
8.272010095629422,45.50723637079158
8.398133229470437,44.040302956206055
8.38848380741736,45.48999143354325
8.569016390567448,45.25267103012527
8.589217447044629,45.37643517204074
8.436316553620996,45.26813053445483
8.791545979025875,45.209353424178744
8.855823601800886,45.37544020658601
8.73902229229836,44.37036437266397
8.679143496627937,44.963788681672845
8.899004892429025,44.888666391087625
8.781439619644201,45.62655676121416
8.933894554026732,45.33136082609462
8.671100063359082,44.24387546306892
8.724673385285914,44.204177624747224
8.76527874504341,44.9114761883577
8.849320306940221,45.76489944904722
8.714644503664845,45.263755003091426
8.852508175554537,43.94583883841935
8.970225686851544,44.132939613694305
8.957285244024746,44.504036183870824
8.797711469255631,45.742636104331304
8.98475121548697,44.828126995780195
8.936278122723445,43.72223039871312
9.118413581642278,45.69311730550655
8.877001804947176,45.15885850151028
9.120092958377027,45.414396158432616
9.355169514827738,45.01984358453968
9.33039547407638,45.65545671871219
9.124820220115252,44.732240060039345
9.02526718979403,45.153005610284445
9.53252339322333,44.35413223289309
9.504872825329915,45.36172836431768
9.44207174813727,45.90534413447921
9.206119409230876,44.55539006792255
9.89253804234605,45.72365435381576
9.399858609918462,45.281723372004016
9.23459394902238,45.50669761288635
9.377487026561893,44.50290476436224
9.278391020633462,45.834034622984824
9.700275996339531,44.92568097645361
9.3096932839426,45.3148533509223
9.481682203977032,44.81392991731059
9.756094415166052,44.85682030282291
9.797690385588812,44.42523711722343
9.755149636358285,44.121404875383384
9.750991211250632,44.60510644101318
9.760309480094076,44.944482144864025
9.685414927154886,44.93044151779423
10.118148010775535,44.90467379550782
10.040664873221937,44.78818245397739
10.063120216175577,44.85823329388458
9.951740008279316,44.613913629499116
9.918277042918538,44.19226787232974
10.195235962983055,45.18638412737453
9.536185611604083,45.21628902647239
10.048441574855932,45.53808348456438
9.799565809866383,44.450034043017496
10.437244311112972,45.07229404825524
9.856204924668651,44.654860103383584
10.216494109894244,44.979910951043514
10.052939801181694,45.42895572625132
10.402294644316378,46.0728763493239
9.844766014764861,45.16694373022071
10.058883689259165,45.50463431151769
10.429009993093466,44.41962845510847
10.572797410888844,45.65473511598208
10.362832761418796,44.783027701881245
10.64027137151127,45.55237956269782
10.363604086714705,44.41807577992016
10.56674356238036,44.85711235537294
10.434538722790965,44.90915850916854
10.642233476414836,44.35597912325747
10.01323981873087,45.654472031227385
10.327587549517384,45.33962956184534
10.73633187988821,44.08010674175569
10.671648428784225,45.853157305309054
10.496374239798929,44.81639510046955
10.732256698118567,45.51423505901348
10.80165685796982,43.951319996262534
10.732111972587786,45.499140891848825
10.400023372802734,44.794402779060604
11.123866288671863,44.483967757567406
11.121434577595068,45.896995941261885
10.842403952779648,45.81328602820422
10.999543137818934,44.23629186109549
11.149496080555862,44.76452146310565
10.84379768287972,44.58357403774733
10.725647584978375,45.17011878676751
10.640479619405218,45.604731113206014
10.919709144103516,45.32328189390846
11.079759279143138,44.04102654098223
11.088798894784428,45.60164070245131
10.720665279750069,45.199976912583175
11.402107279175814,44.722609692646394
11.466294606260663,46.07630346981601
11.044027338097273,44.77911243401246
11.035756915350426,45.11866572862895
11.395511371231063,44.15532407837708
11.389731097229491,44.78230627903572
11.24774026040209,44.508050688602935
11.691562661710707,44.65242436433685
11.48069279320367,45.36602679265064
11.376640415811814,45.45958588868468
11.510959256805716,44.55150763578695
11.299566865500113,45.46401362139142
11.336538988291144,45.104091188893236
11.425737243099594,45.82909248799915
11.445886628567497,45.44064699116155
11.860867789876728,44.98246082301573
11.535290590911757,45.31027129085034
11.606620481762391,45.426741119095496
11.48750236293981,44.81291434313742
11.506606067167795,44.88314197902447
12.100341971834931,45.51055874165262
12.062713989502766,44.608868334751776
11.416651351783269,45.096171833621625
11.60628337854778,45.29876135689264
11.668653646256255,44.500214954058194
11.602638460739453,44.84335298111324
12.113590238562375,44.691506528370425
11.419736923811167,44.66930326347748
11.791165635265575,44.877019617675614
11.58621321549177,44.844971032564985
12.491000196574713,45.54534466865916
11.935189517829269,44.88348406590733
11.828880146147709,44.13864158723261
11.962999537914573,45.88486051770497
11.809628526039265,45.076073445855684
11.854627097145972,45.579163549837055
12.100276756047187,45.529230522834766
11.61992270138805,45.91482817399648
12.07311352222426,45.56878240853615
12.05728311676592,45.08244624474229
12.45446669032349,44.18195019882328
11.731105231272215,44.46455777592011
12.003074293751089,45.00750516543589
11.905680249398904,45.55450133099467
12.297749009526708,45.32534016487667
11.845688094581002,44.68221862802635
11.995338869249649,44.90266797735433
11.953046217686149,44.813527465737984
11.811321241040863,44.38727056620348
12.033882720949126,44.60856152493306
11.914114705339884,44.081775795445026
12.044471316580497,44.125316484376555
12.014690612882436,44.479883414950805
12.120483687237195,44.14498797737111
11.979985159863404,45.83812350548823
11.96832140412688,45.71455867231345
11.966483677720856,45.26558766810909
11.778878323123143,45.33281773193976
12.295963900202386,45.07816595690503
12.171966704777416,43.92825958805634
12.026131031947445,44.35743583479338
11.914266545860897,45.22926773556536
11.880062545135731,44.610744043499274
11.902651678914967,45.822600905540725
12.15277488156113,45.27337690989167
11.995523830894127,45.47542069427735
11.76235492022933,44.48545138832444
11.957474809337091,45.83203055445837
11.907951886352954,44.88348878668397
11.726352791742624,45.424494952709956
11.83279350472726,45.09345193370915
11.868915251589812,44.77290702490504
11.918273867964873,45.79881000937681
11.856545819772892,44.14916827987185
12.099625498574493,44.92500709918758
12.27929565017014,45.10453018853819
11.667458383405721,45.58138029744669
11.714693931166174,45.427951279878734
12.02076280438555,44.521969540318736
11.682899562904925,44.60884087394857
